Frame,ID,Team,X,Y
18,9,Opponent,69.93757673096552,56.2920146537579
19,0,Opponent,20.1893793053223,16.491750590193313
19,1,Opponent,19.66900735772586,39.47938931485061
19,2,Opponent,20.20582934943321,51.973615281835606
19,3,Opponent,19.805081036085372,59.20844378233753
19,4,Opponent,48.699932829057055,11.201371219441068
19,5,Opponent,46.32123039459667,31.417629119007053
19,6,Opponent,46.05066718396902,70.30419000279772
19,7,Opponent,45.95529618267439,86.60405898492436
19,8,Opponent,69.83879059731771,41.85720682070705
19,9,Opponent,69.63247767519317,60.769756055059744
20,0,Opponent,20.572417689050642,15.97072638055273
20,1,Opponent,21.060648024844383,39.28168679335918
20,2,Opponent,20.572970371883983,53.67805086006856
20,3,Opponent,21.779216540923862,58.89398137282417
20,4,Opponent,46.49952116889511,8.765604615671492
20,5,Opponent,45.50001700857871,31.352424526237353
20,6,Opponent,43.04514352942398,70.65735379551704
20,7,Opponent,43.11860861194097,84.29882762651971
20,8,Opponent,71.72697245723433,38.83543670478543
20,9,Opponent,71.83438199499987,60.31544642098297
21,0,Opponent,20.132799924580745,14.88558451123163
21,1,Opponent,19.86672248565272,37.27510338088379
21,2,Opponent,21.241880703276696,52.27807693346707
21,3,Opponent,20.73083674453588,59.632961268796514
21,4,Opponent,48.91189118556241,12.667199550295448
21,5,Opponent,44.9450677200102,32.36597601087638
21,6,Opponent,43.442844019062306,72.33222317287645
21,7,Opponent,47.11129188325078,85.29331350142414
21,8,Opponent,71.0864659183669,39.9647555000126
21,9,Opponent,67.92064899834978,58.756559962048286
22,0,Opponent,18.772921049789986,16.974519387393244
22,1,Opponent,18.883583587650357,38.72778147448158
22,2,Opponent,18.87865120054482,55.19560843408891
22,3,Opponent,20.254262677021366,60.55374468524603
22,4,Opponent,47.73770697572461,9.767721456092689
22,5,Opponent,44.69766033128392,29.021619398049445
22,6,Opponent,45.2506308986207,68.16343672748397
22,7,Opponent,44.38924126948008,84.02638937956678
22,8,Opponent,67.92161873137437,39.788389387925456
22,9,Opponent,70.880796887174,61.054568560026624
23,0,Opponent,18.55721971406076,14.305424625384118
23,1,Opponent,17.095605004224247,37.78083797309851
23,2,Opponent,18.580043777531188,52.585008581573746
23,3,Opponent,19.96981258092604,58.81755895082576
23,4,Opponent,46.79639500771856,10.396842699367605
23,5,Opponent,45.17283580619173,30.560935596226486
23,6,Opponent,44.29155138604246,73.11910899936257
23,7,Opponent,42.61222726576287,85.5840452942228
23,8,Opponent,74.12521994277887,38.999017227264105
23,9,Opponent,67.36595426290134,59.388203756474766
24,0,Opponent,18.097692186734143,13.159083118488661
24,1,Opponent,19.86951817679815,38.50792552529849
24,2,Opponent,21.77228933864349,50.45127379128429
24,3,Opponent,18.767730082710177,60.50381274605905
24,4,Opponent,45.80035464909555,11.18089858840943
24,5,Opponent,43.30977371836785,29.206709702543247
24,6,Opponent,45.24770802590604,71.53116549417268
24,7,Opponent,44.71913188537377,84.51231898697183
24,8,Opponent,71.09967795661385,37.470660536266934
24,9,Opponent,68.25904951062398,57.41176349288147
25,0,Opponent,20.732480609987157,16.048944274733522
25,1,Opponent,18.895125079943764,39.18677701414725
25,2,Opponent,21.212554375153193,53.12118055384765
25,3,Opponent,22.022089751674798,60.109054278458444
25,4,Opponent,43.90622859248495,11.47408572759097
25,5,Opponent,45.315114808910835,30.64807936559886
25,6,Opponent,45.40934528421873,70.86283726209413
25,7,Opponent,44.89490443240453,85.66937155513405
25,8,Opponent,68.03227248794838,37.665848377260275
25,9,Opponent,68.88834720854524,59.928750689699775
26,0,Opponent,20.527243829082344,13.243667502280605
26,1,Opponent,20.714860742821102,36.75965194931326
26,2,Opponent,22.17383294193178,51.72031198237074
26,3,Opponent,20.602971624168987,61.003554764257565
26,4,Opponent,45.19743703784521,11.778471407183115
26,5,Opponent,42.8599240982342,28.571500769189235
26,6,Opponent,43.326386828820446,70.09325326969076
26,7,Opponent,45.173259929846175,85.48794544185306
26,8,Opponent,69.30649249472921,38.70122566387966
26,9,Opponent,70.40380328772213,61.12563548291997
27,0,Opponent,20.515476775201456,16.148226944109442
27,1,Opponent,19.437474004920595,37.61577971088371
27,2,Opponent,16.72097545716493,51.84207575375584
27,3,Opponent,19.568494034811216,61.40441026613282
27,4,Opponent,44.48803981355301,12.210533788560573
27,5,Opponent,45.691001174582915,29.562014937550842
27,6,Opponent,46.14972900550513,69.58334397259011
27,7,Opponent,45.38737718072058,85.31214053286725
27,8,Opponent,69.19504827466805,36.584967732079996
27,9,Opponent,74.17754554590232,58.356558921593404
28,0,Opponent,19.473040359950982,14.667662855238724
28,1,Opponent,21.300743515271957,38.24102874133607
28,2,Opponent,19.34895326258409,54.425564318954734
28,3,Opponent,19.433722770326714,61.83128993997022
28,4,Opponent,44.08611638507615,10.295483266553568
28,5,Opponent,43.268306296318116,29.79557866919605
28,6,Opponent,45.618389565328464,68.54273142376013
28,7,Opponent,45.80693682787735,86.18841725242407
28,8,Opponent,70.59966381894313,40.70852637210291
28,9,Opponent,67.76445919547467,60.58984559691996
29,0,Opponent,18.647883510280206,15.820189082802308
29,1,Opponent,19.61360414699106,37.197236959465066
29,2,Opponent,17.801804260228526,53.429923926655384
29,3,Opponent,21.1192427477595,60.46763874009367
29,4,Opponent,45.772497425461694,8.007496084247153
29,5,Opponent,47.9734836380826,30.490199046035556
29,6,Opponent,46.11427126664267,68.97759971022887
29,7,Opponent,44.23767305841521,85.85424079813112
29,8,Opponent,71.98604360326617,36.54211188554197
29,9,Opponent,68.64185013808101,57.68567093113706
30,0,Opponent,21.840725906325964,15.0510465572039
30,1,Opponent,20.267659262957846,38.22518486849795
30,2,Opponent,24.39720505785809,55.07480551928334
30,3,Opponent,20.066767654581373,60.79485233653103
30,4,Opponent,45.69101250145852,8.189734709712921
30,5,Opponent,47.761249204405274,29.413827023051752
30,6,Opponent,44.389391327340505,69.1745179201586
30,7,Opponent,42.5777785025227,81.16762785821122
30,8,Opponent,69.543502277043,40.96270852436471
30,9,Opponent,69.92353985068542,59.079994134695895
31,0,Opponent,20.597241806870187,15.647019221089488
31,1,Opponent,19.559638050557297,36.98794027682196
31,2,Opponent,19.272175982403475,50.69830728240036
31,3,Opponent,19.65692405819419,59.67156784739677
31,4,Opponent,43.56667575605179,11.010819763276514
31,5,Opponent,45.67729081952315,29.158237052817114
31,6,Opponent,44.17258968932215,67.04938751150779
31,7,Opponent,44.04553576565803,82.731156088797
31,8,Opponent,72.49129025469108,40.73951141139272
31,9,Opponent,67.41472926190883,59.95870276303741
32,0,Opponent,19.762775209004523,13.88043772079752
32,1,Opponent,19.969561310450466,37.9782945002608
32,2,Opponent,22.72846567649787,52.14420600496
32,3,Opponent,20.227949679522993,57.962127956473346
32,4,Opponent,43.517496647543084,8.73511548693547
32,5,Opponent,44.00431224527213,30.45133925058509
32,6,Opponent,45.18822194686485,70.12270198076209
32,7,Opponent,44.059440187857554,86.38703634766838
32,8,Opponent,66.64551109060051,37.97442329970882
32,9,Opponent,70.60040601607363,61.72891595248318
33,0,Opponent,20.357070961255083,14.717568940130786
33,1,Opponent,19.95612475618312,36.79516815188686
33,2,Opponent,22.013390593171884,53.00347929026467
33,3,Opponent,22.053697118579983,60.327476766730626
33,4,Opponent,45.44606058980977,12.014856325059835
33,5,Opponent,43.845322588222906,28.006935354688384
33,6,Opponent,43.12634867660532,68.93688577834536
33,7,Opponent,43.33025753936446,83.78803004085108
33,8,Opponent,71.34367482405618,39.34400672139195
33,9,Opponent,71.65034035464689,60.38931430469866
34,0,Opponent,20.918150057048358,17.78528062698097
34,1,Opponent,18.474423659049922,35.83409396351183
34,2,Opponent,19.61453000125395,52.052350417361616
34,3,Opponent,22.475231403839285,58.697404868720824
34,4,Opponent,40.93456524204689,8.464367239152086
34,5,Opponent,44.71888256515082,29.84098994521428
34,6,Opponent,46.642716463654004,68.17016569115845
34,7,Opponent,45.63893672639174,86.20065394803052
34,8,Opponent,70.25666509306066,38.81017467295416
34,9,Opponent,72.08635689317724,61.43263954679434
35,0,Opponent,16.38304564587616,15.008461876165631
35,1,Opponent,17.686604298855443,36.788625350199936
35,2,Opponent,17.74771995989295,51.844393461238276
35,3,Opponent,23.250562465998414,59.81246566819303
35,4,Opponent,45.302606148165,10.771534920189486
35,5,Opponent,46.2724325716719,30.87807931533225
35,6,Opponent,47.015416407535696,71.26597111408091
35,7,Opponent,43.639481147936124,87.47536857016632
35,8,Opponent,67.91819686547458,41.06831898039474
35,9,Opponent,71.58559822803119,59.582867623484574
36,0,Opponent,18.968277203498765,16.171540765313132
36,1,Opponent,19.240572402200552,37.498556910405604
36,2,Opponent,22.042493003027793,50.143316060361244
36,3,Opponent,19.592397369271076,59.73902065750329
36,4,Opponent,46.23578330666417,8.72744420847672
36,5,Opponent,42.610687853155646,29.013018693623266
36,6,Opponent,45.33188019570428,70.15777145970696
36,7,Opponent,45.6178605081977,81.86203522311104
36,8,Opponent,69.74320955273524,40.13550569358952
36,9,Opponent,69.66415939842327,61.18713396222149
37,0,Opponent,22.005900901431165,14.439829916197576
37,1,Opponent,17.98763325836137,38.429236337683285
37,2,Opponent,17.36958128269933,50.39667499237058
37,3,Opponent,18.96320542391588,57.88711025116167
37,4,Opponent,44.223995394178814,10.047539158976711
37,5,Opponent,47.63634503562211,31.76105957268338
37,6,Opponent,43.527657495372225,69.7359861509775
37,7,Opponent,44.36122652772143,87.51677808779442
37,8,Opponent,70.08107987625226,40.20497727741861
37,9,Opponent,71.6368267582829,62.66183563728896
38,0,Opponent,17.933787947195167,14.312122983784972
38,1,Opponent,16.829684959409406,38.53571445437377
38,2,Opponent,20.661482380475917,50.926204767503464
38,3,Opponent,20.43418481141423,58.3053734535284
38,4,Opponent,48.12644706492079,8.302619570758194
38,5,Opponent,42.226048807120144,31.36952914357986
38,6,Opponent,46.64686428525414,72.67709052791616
38,7,Opponent,44.33218119445164,83.18275093301966
38,8,Opponent,69.69251712441098,40.48548681786189
38,9,Opponent,70.91641086430786,59.26126029199621
39,0,Opponent,19.140775602808827,13.778600113179136
39,1,Opponent,18.933417858681487,37.82006007129808
39,2,Opponent,20.131988349392767,49.785799449368426
39,3,Opponent,21.57928605809881,62.175573036399754
39,4,Opponent,45.01173201310209,9.007302063385993
39,5,Opponent,42.45309777408375,29.175683005067988
39,6,Opponent,44.44007747364928,67.56129643514541
39,7,Opponent,43.67052626412622,85.86391722904449
39,8,Opponent,69.72852344361152,39.29140878208842
39,9,Opponent,68.16545753046346,58.28869942607243
40,0,Opponent,19.54142830595262,15.362880474145461
40,1,Opponent,20.66564581549472,34.762390271067396
40,2,Opponent,19.17122480323768,53.76327207446662
40,3,Opponent,17.53162835218765,61.46246603057791
40,4,Opponent,44.52839360721192,9.9661253880076
40,5,Opponent,43.5135466297695,30.055658550946003
40,6,Opponent,44.60445200508718,69.08089600666541
40,7,Opponent,46.68994150441976,86.46193071713779
40,8,Opponent,71.10378594992673,39.61370584882198
40,9,Opponent,67.06069898425957,60.411302542346796
41,0,Opponent,22.252819133806323,15.423083305776816
41,1,Opponent,20.20671908014583,35.89635018252619
41,2,Opponent,19.075017544078595,50.272900744123795
41,3,Opponent,18.2009045421625,59.89539111008854
41,4,Opponent,44.5733714982527,9.092527004192274
41,5,Opponent,47.80504094809578,31.498414322361704
41,6,Opponent,44.56212288636325,68.65948442113515
41,7,Opponent,44.594453914037246,87.00344541560668
41,8,Opponent,71.69523911235652,40.86241731618453
41,9,Opponent,72.36504018044602,60.24008571219425
42,0,Opponent,20.7276446914714,16.94558797147291
42,1,Opponent,17.62142085900806,37.95917791592024
42,2,Opponent,19.135001185216627,51.965541280575735
42,3,Opponent,20.637226771883277,62.112786484031595
42,4,Opponent,46.90930095310548,9.77018150876823
42,5,Opponent,43.72656155889367,27.21823185219183
42,6,Opponent,43.89158337773008,70.0326489598663
42,7,Opponent,43.55158557006561,86.81407133544604
42,8,Opponent,69.61033846442827,40.95241116669689
42,9,Opponent,68.58178868436083,58.50105036672079
43,0,Opponent,19.879951102195125,14.388026108384828
43,1,Opponent,20.247834228147525,37.2404059739269
43,2,Opponent,21.857087317709414,50.82615807884672
43,3,Opponent,17.6966494682533,58.77088209744365
43,4,Opponent,43.55766403838812,9.244646432246627
43,5,Opponent,44.33889244321418,29.755646626252044
43,6,Opponent,47.48299182421695,72.44377683028486
43,7,Opponent,43.7148259659385,85.27472177149511
43,8,Opponent,69.17112297691163,40.833287777274755
43,9,Opponent,71.14327940480392,59.23580900282852
44,0,Opponent,18.917817617805994,15.220153121008824
44,1,Opponent,20.302822219363527,37.57360590319833
44,2,Opponent,21.577701163837993,52.44466137901406
44,3,Opponent,19.36768146843339,60.56639971515073
44,4,Opponent,43.43872886503206,10.888726919234678
44,5,Opponent,45.8072888222967,28.457204523953195
44,6,Opponent,44.14196677388175,73.86199552288637
44,7,Opponent,45.223669118126104,85.30254260290963
44,8,Opponent,67.49532447543706,42.28954701762716
44,9,Opponent,70.1449744831042,58.70593669930275
45,0,Opponent,18.014185736438264,14.915712107809671
45,1,Opponent,21.27549188262419,37.944478844372455
45,2,Opponent,22.808445527382528,50.442688557075414
45,3,Opponent,18.571997956229794,59.09836197102316
45,4,Opponent,43.07836493102821,10.289527477041023
45,5,Opponent,46.19063142008366,29.387165380434464
45,6,Opponent,44.411510018958616,67.69492654586608
45,7,Opponent,46.059355249587895,85.2029709441429
45,8,Opponent,71.72134504090731,40.52274303030318
45,9,Opponent,70.66622505489927,59.611868440961594
46,0,Opponent,19.995532347628192,16.064082463785986
46,1,Opponent,19.529895567721127,38.67436381466675
46,2,Opponent,23.191580316804618,49.66065602960702
46,3,Opponent,20.486432851755545,61.47820586125508
46,4,Opponent,47.072182986974774,8.000644080385932
46,5,Opponent,44.904222297071705,28.57599925019339
46,6,Opponent,45.49824586733206,70.39347518744843
46,7,Opponent,41.91512106198259,85.63966508964147
46,8,Opponent,68.92301258863951,37.692713051209104
46,9,Opponent,71.02908674121245,59.25387444533504
47,0,Opponent,21.307969436853543,15.047801917119694
47,1,Opponent,20.898994387917668,41.92156941148765
47,2,Opponent,18.83632645974557,51.91405141721647
47,3,Opponent,22.471483144606026,59.96172007475685
47,4,Opponent,45.64525598342867,8.785202519342596
47,5,Opponent,44.576585108866965,31.660871554292314
47,6,Opponent,43.38595621887472,68.03667439213287
47,7,Opponent,44.992956492303755,87.14740960163003
47,8,Opponent,70.71734276886103,38.11675278991203
47,9,Opponent,69.96910065470391,60.15842474572057
48,0,Opponent,18.117536718628177,14.825604507838321
48,1,Opponent,19.079028611884688,35.95267556676553
48,2,Opponent,20.424463668989688,49.735927320482894
48,3,Opponent,20.100198776738246,59.37200625183728
48,4,Opponent,45.08205775737266,13.837681104978094
48,5,Opponent,45.31303374965752,32.143984780019515
48,6,Opponent,42.5423679531156,71.49497776802004
48,7,Opponent,48.74263024491514,86.46244280734041
48,8,Opponent,70.14926475115183,42.858418879302974
48,9,Opponent,67.14250745186844,60.618715917248466
49,0,Opponent,20.683888797440574,17.384177855514373
49,1,Opponent,21.05326607078055,40.36606211076643
49,2,Opponent,19.920050423639655,54.42789487584255
49,3,Opponent,20.88709176742394,58.618483156150894
49,4,Opponent,43.308245248244816,7.057843950020392
49,5,Opponent,45.670762826482836,29.711476461308678
49,6,Opponent,45.871192709281715,70.04725974975784
49,7,Opponent,44.491446372150676,84.55240251121151
49,8,Opponent,69.80465797820223,42.88421236684709
49,9,Opponent,69.26111919986816,63.37301394222472
50,0,Opponent,21.653113309075373,13.566379805912383
50,1,Opponent,16.802361899668156,38.52964172471045
50,2,Opponent,17.475540724814948,52.91048454519215
50,3,Opponent,19.48015943870103,59.31572899167204
50,4,Opponent,43.43824210037801,13.924617555455388
50,5,Opponent,43.363193247229546,30.874604600313567
50,6,Opponent,44.24244639300921,71.57798421141882
50,7,Opponent,43.85567394945279,86.3505875781005
50,8,Opponent,68.94627229596938,40.01241053045628
50,9,Opponent,72.48708633225688,60.713493316469005
51,0,Opponent,19.14959792617436,13.44632287272848
51,1,Opponent,19.398165731613297,37.40777997637918
51,2,Opponent,18.68087171116319,52.437499537926286
51,3,Opponent,19.052328111635497,57.55031678017785
51,4,Opponent,44.53746005871499,9.200036314753257
51,5,Opponent,45.28775466533435,31.777816412477783
51,6,Opponent,44.97659909348918,69.6162411504746
51,7,Opponent,43.81091944005671,83.61386276618782
51,8,Opponent,71.79452408485628,41.34484374968696
51,9,Opponent,69.78734218388956,59.79355528585235
52,0,Opponent,18.890702603091146,17.407652209455726
52,1,Opponent,21.499040208924807,39.3057446101764
52,2,Opponent,18.164559090550746,50.94275727401566
52,3,Opponent,20.285461109630795,59.89708306502022
52,4,Opponent,44.815624900870624,10.187078626911195
52,5,Opponent,43.86135450866623,28.665027646219844
52,6,Opponent,46.56064465323107,70.47141087553747
52,7,Opponent,45.68945611582463,85.4826218307611
52,8,Opponent,71.35952840691023,42.06097293934671
52,9,Opponent,70.8202345758103,59.37656814483722
53,0,Opponent,19.9232345499509,15.111099679842235
53,1,Opponent,20.913822803083477,37.51687439055838
53,2,Opponent,21.323107808294907,51.10359889179751
53,3,Opponent,17.728010234577965,61.09156991521667
53,4,Opponent,46.05845515292886,9.989906824523255
53,5,Opponent,45.05116076349355,29.534024311521268
53,6,Opponent,44.303621776118305,70.59861325555941
53,7,Opponent,44.54501197923493,85.02619112869269
53,8,Opponent,69.49252759448699,41.64321612676784
53,9,Opponent,69.7499930594496,59.11454746456848
54,0,Opponent,22.669895123174733,14.851144573542436
54,1,Opponent,18.672608150924134,39.66475308696859
54,2,Opponent,20.447264824709787,51.91472760264865
54,3,Opponent,16.15544451606689,62.71562314549569
54,4,Opponent,45.331712989055056,11.536675472997736
54,5,Opponent,42.720435627222884,28.72721611732546
54,6,Opponent,42.9948108304296,69.48856095985695
54,7,Opponent,44.34184827017517,83.94732962143193
54,8,Opponent,72.51765687328718,39.95557140264829
54,9,Opponent,70.25862628917481,60.34430054621453
55,0,Opponent,20.77513883878163,13.200252047039648
55,1,Opponent,18.474543697089732,40.992091895417424
55,2,Opponent,19.368186070359947,52.37792789045121
55,3,Opponent,20.87573286621746,61.748076941997105
55,4,Opponent,45.73725543787099,9.24337231113875
55,5,Opponent,45.56653353763558,28.906363880534634
55,6,Opponent,42.326182839118026,70.74097668498844
55,7,Opponent,44.96423627504614,83.0588048229459
55,8,Opponent,71.49442903170272,39.9001565625292
